"subject","Index","patch_ID","CongOrIncong","Patch_Source","Exist_Object","Patch_Position","response","p_confidence","latency","Image_ID","null_index","OLIFE_subscale_1_score","OLIFE_subscale_2_score","OLIFE_subscale_3_score","OLIFE_subscale_4_score","response","ratio_pxpermm","screen_size_x","screen_size_y","viewer_distance","line_size","calibration_image_size","list.viewing_distance.currentvalue","screen_x_threshold","distance_threshold"
"928370304","3","1","1","1","0","2","-1","4","1045","111","1","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","3","2","1","1","0","4","-1","3","1094","111","1","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","3","3","1","1","0","1","-1","4","610","111","1","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","3","4","1","2","1","7","1","3","938","111","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","3","5","1","3","0","9","1","2","943","111","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","3","6","1","3","0","5","1","4","528","111","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","4","0","0","-1","3","0","-1","3","1443","0","0","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","1","1","1","0","2","-1","3","1043","57","2","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","2","1","1","0","7","-1","1","1093","57","2","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","3","1","1","0","3","-1","1","848","57","2","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","4","1","3","0","5","1","4","624","57","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","5","1","3","0","3","1","3","760","57","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","5","6","1","3","1","1","-1","2","1099","57","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","6","0","0","1","1","0","1","1","1922","0","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","1","1","3","1","8","-1","1","1080","47","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","2","1","1","0","4","-1","2","488","47","2","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","3","1","1","0","5","-1","3","1088","47","2","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","4","1","3","0","4","1","3","785","47","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","5","1","3","0","6","1","4","471","47","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","7","6","1","1","0","6","1","2","1332","47","2","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","1","0","2","0","5","1","4","522","42","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","2","0","1","0","1","-1","1","886","42","2","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","3","0","2","1","9","1","3","955","42","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","4","0","1","0","9","1","3","524","42","2","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","5","0","1","0","8","-1","1","484","42","2","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","8","6","0","2","0","1","-1","2","2060","42","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","9","0","0","1","3","0","1","3","1611","0","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","1","1","3","0","6","1","3","822","9","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","2","1","3","0","2","1","4","401","9","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","3","1","1","0","8","1","1","1342","9","3","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","4","1","3","1","8","1","1","782","9","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","5","1","1","0","1","-1","2","958","9","3","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","10","6","1","1","0","3","1","4","717","9","3","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","1","0","2","1","3","1","4","670","89","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","2","0","1","0","6","-1","2","922","89","3","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","3","0","2","0","5","1","4","703","89","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","4","0","1","0","9","1","2","1147","89","3","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","5","0","1","0","5","-1","4","824","89","3","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","11","6","0","2","0","9","-1","2","973","89","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","1","1","3","0","2","-1","3","707","38","0","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","2","1","1","0","7","-1","4","1247","38","3","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","3","1","1","0","2","-1","3","806","38","3","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","4","1","3","1","6","1","3","629","38","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","5","1","3","0","4","1","4","410","38","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","12","6","1","1","0","4","-1","4","828","38","3","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","13","0","0","1","2","0","1","2","1693","0","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","1","1","1","0","8","-1","1","1177","28","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","2","1","1","0","6","-1","2","945","28","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","3","1","3","1","4","-1","2","787","28","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","4","1","1","0","3","-1","2","726","28","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","5","1","3","0","6","1","4","779","28","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","14","6","1","3","0","8","1","3","659","28","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","15","0","0","1","2","0","1","2","1272","0","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","1","0","1","0","9","-1","2","1113","107","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","2","0","2","0","4","-1","2","823","107","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","3","0","1","0","7","-1","2","1141","107","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","4","0","3","1","8","1","2","698","107","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","5","0","2","0","2","1","1","2146","107","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","16","6","0","1","0","1","-1","2","996","107","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","1","0","1","0","5","1","1","1748","78","4","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","2","0","2","0","1","-1","1","886","78","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","3","0","1","0","2","-1","1","2457","78","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","4","0","3","1","9","-1","1","1503","78","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","5","0","2","0","7","-1","1","415","78","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","17","6","0","1","0","4","-1","1","659","78","4","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","1","0","2","1","8","1","4","705","94","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","2","0","1","0","7","-1","2","658","94","5","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","3","0","1","0","8","-1","4","861","94","5","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","4","0","2","0","4","1","4","407","94","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","5","0","2","0","6","1","4","459","94","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","18","6","0","1","0","1","-1","2","1093","94","5","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","1","1","1","0","2","-1","3","1386","51","5","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","2","1","1","0","3","-1","4","530","51","5","0","0","0","0","response7d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","3","1","1","0","6","-1","2","1699","51","5","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","4","1","2","1","5","1","3","613","51","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","5","1","3","0","7","-1","2","722","51","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","19","6","1","3","0","3","1","4","677","51","0","0","0","0","0","response1d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","1","1","1","0","4","-1","2","663","74","5","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","2","1","3","0","8","-1","1","1711","74","0","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","3","1","1","0","5","-1","1","591","74","5","0","0","0","0","response5d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","4","1","3","0","4","1","1","708","74","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","5","1","2","1","6","1","1","571","74","0","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
"928370304","20","6","1","1","0","9","1","1","898","74","5","0","0","0","0","response3d","5.6658878504672900434px","338.870103092783494958px","190.614432989690726572px","561.775442378489060502","113.3177570093457973144px","13594.391999999999825377px","","230px","300pct"
