"subject","Index","patch_ID","CongOrIncong","Patch_Source","Exist_Object","Patch_Position","response","p_confidence","latency","Image_ID","null_index","OLIFE_subscale_1_score","OLIFE_subscale_2_score","OLIFE_subscale_3_score","OLIFE_subscale_4_score","response","ratio_pxpermm","screen_size_x","screen_size_y","viewer_distance","line_size","calibration_image_size","list.viewing_distance.currentvalue","screen_x_threshold","distance_threshold"
"40377205","11","5","1","3","0","2","1","3","1002","16","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","11","6","1","3","1","8","1","3","1141","16","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","1","1","1","0","8","-1","1","2376","73","3","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","2","1","1","0","7","-1","3","1306","73","3","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","3","1","1","0","9","-1","4","1445","73","3","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","4","1","3","1","8","-1","2","1387","73","0","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","5","1","3","0","4","1","2","1924","73","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","12","6","1","3","0","6","1","3","964","73","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","13","0","0","-1","4","0","-1","4","1935","0","0","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","1","1","1","0","5","-1","2","827","63","4","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","2","1","1","0","4","1","2","1813","63","4","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","3","1","3","0","8","1","2","1042","63","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","4","1","3","1","6","1","4","1080","63","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","5","1","3","0","4","1","2","1891","63","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","14","6","1","1","0","6","-1","4","1429","63","4","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","15","0","0","1","2","0","1","2","1740","0","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","1","1","2","1","7","1","4","1582","105","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","2","1","1","0","1","-1","2","1183","105","4","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","3","1","3","0","3","1","4","1414","105","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","4","1","1","0","8","1","2","2091","105","4","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","5","1","1","0","2","-1","4","1523","105","4","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","16","6","1","3","0","1","1","1","2797","105","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","1","1","1","0","9","-1","4","1612","53","4","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","2","1","3","0","2","1","4","961","53","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","3","1","3","0","8","1","4","2317","53","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","4","1","1","0","7","-1","2","932","53","4","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","5","1","2","1","4","1","4","1297","53","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","17","6","1","1","0","3","1","1","2625","53","4","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","1","1","3","0","7","1","4","1174","23","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","2","1","3","1","9","1","4","930","23","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","3","1","1","0","6","-1","3","912","23","5","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","4","1","3","0","5","1","4","1302","23","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","5","1","1","0","1","-1","3","1326","23","5","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","18","6","1","1","0","3","-1","4","1675","23","5","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","1","0","2","0","4","1","3","814","134","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","2","0","1","0","9","-1","2","1336","134","5","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","3","0","1","0","2","-1","3","3134","134","5","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","4","0","2","0","2","1","3","917","134","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","5","0","1","0","5","-1","1","1879","134","5","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","19","6","0","3","1","6","-1","2","2578","134","0","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","1","0","2","0","9","1","4","885","12","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","2","0","1","0","7","-1","2","1911","12","5","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","3","0","1","0","8","-1","3","3422","12","5","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","4","0","2","0","7","1","3","2014","12","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","5","0","1","0","4","-1","2","1768","12","5","0","0","0","0","response5d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","20","6","0","2","1","3","1","4","1229","12","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","21","0","0","1","1","0","1","1","3274","0","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","1","1","1","0","9","-1","4","2844","36","6","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","2","1","3","0","4","1","3","778","36","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","3","1","3","0","2","1","1","1793","36","0","0","0","0","0","response3d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","4","1","2","1","6","1","3","1206","36","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","5","1","1","0","8","-1","4","1058","36","6","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","22","6","1","1","0","2","-1","3","1052","36","6","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","23","1","0","1","0","6","-1","4","1328","41","6","0","0","0","0","response7d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","23","2","0","2","1","1","1","3","1944","41","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
"40377205","23","3","0","2","0","9","1","4","1288","41","0","0","0","0","0","response1d","6.4252336448598130758px","298.8218181818181733433px","168.0872727272727047421px","674.6181385931182603599","128.5046728971962579635px","13594.391999999999825377px","","230px","300pct"
